id,text,label
00710_07310,?? ?? ВС РФ в Мелитополе.,False
00711_04050,Крупная колонна ВС РФ в Запорожской области.,False
00712_02946,В освобождённой силами ЛНР Станице Луганской в обращение введён российский рубль — МИД ЛНР Inside ⚒ Donetsk,True
00713_01705,Стрелков: Павел Губарев поступил рядовым в Российские вооружённые силы на трёхмесячный контракт. Три дня находится на фронте,True
00714_07537,"Хочу обратиться к российским солдатам, которые участвуют в освобождении Украины от нацистов и прочей мрази. Ребята, это не Крымская операция 2014 года. И не все будут встречать вас с цветами. Многие нациствующие элементы, даже те, кто состоит в карательных батальонах, переоделись в гражданскую одежду, как этот ублюдок Боцман, чтобы подло стрелять вам в спины. Некоторые свидомые граждане пошли в так называемую территориальную оборону и готовят коктейли «Молотова». Да, это глупая затея с коктейлями, однако это говорит о том, что кто-то из гражданских готов сопротивляться. И прошу, не нужно ставить жирную черту между вояками ВСУ и нациками. Повторюсь, это не 2014 год и ВСУшники сейчас мало отличаются от нациков. Поэтому прошу, будьте аккуратны. На войне мелочей нет, ведь от этого зависит ваша жизнь. Берегите себя и своих боевых товарищей. Вы делаете правое дело. Мы все вами гордимся. Спасибо, мужики! Военкор Ю.Котенок",True
00716_08399,⚡️ Германия выступает за целенаправленное и функциональное ограничение доступа России к системе Swift — СМИ,True
00718_07854,Бельгия поставит Украине 2000 пулемётов и 3800 тонн топлива для поддержки армии – премьер Бельгии Александр де Кро.,True
00720_07718,Завершился саммит НАТО,False
00723_08198,"⚡️ Американская Delta приостанавливает сотрудничество с российским ""Аэрофлотом"" — Politico",True
00724_07536,"Ну что ж, Украина воюет с Россией? Спросите у укронаци. Ответ у них на этот вопрос однозначный был еще пять, шесть, семь лет назад: ""Да"". Так, разобрались. За сутки вы убили 11 человек только в одном Донецке - мирных граждан. Двух учительниц в Горловке достали - они убиты прямо в кабинетах. Слава Богу, там не было детей, их эвакуировали, а учительницы остались на рабочих местах и приняли смерть. Об этом знают Байден, Макрон, чешский вратарь Гашек, певец ртом Мармеладзе? Нет-нет, им не до этого. Им, простите, насрать, на русских. А нам нет, потому что мы - русские. Не плачьте в Киеве, не скулите хохлушки в Европе, даже если вы родня. Ответочка пришла. А посему ждите на свои головы то, что вы слали на наши целых семь с лишним лет. Мы не хотели войны и готовы проявить милосердие к тем, кто сдается. К остальным наше милосердие должно быть беспощадно, иначе нас не будет. Тогда вы и ответите в этой жизни за все, что натворили на этой земле. Настанет предтеча Божьего суда. @voenkorKotenok",True
00725_07883,Национальная гвардия Украины и Росгвардия совместно охраняют Чернобыльскую АЭС,True
00726_03518,"Люди бегут от войны! Все границы переполнены беженцами, чем дольше будет война, тем больше будет беженцев.",True
00727_00966,"Кадыров: Абсолютно сегодня забрать Киев или Харьков, или другие города, абсолютно нет проблем. Просто есть задача, которая должна быть выполнена без потерь. Каждая жизнь человека дорога. Поэтому так аккуратно проводятся специальные мероприятия.",True
00728_08050,"⚡️ Банковские карты группы ВТБ, Совкомбанка, Новикомбанка, Промсвязьбанка, ""Открытия"" не будут работать с сервисами ApplePay и GooglePay — ЦБ РФ",True
00729_03177,Колонна техники на Мариуполь шла 6 часов. Котел замыкается. АЗОВУ ПРИВЕТ ❤️ .,True
00730_00693,"Всё, что требовалось - выполнить Минск-2. Поганая, грязная тварь ты, Зеленский. Все эти смерти, все эти издевательства над людьми - это твоя вина. Только твоя, тварь.",True
00731_04557,У RT новый мерч. Поддержим наших ребят на Украине. Рассылать друзьям Z начнём уже завтра. Все вырученные средства от продаж пойдут на помощь беженцам Донбасса и героям проекта RT «Дети войны» @deti_vojny . https://shop-rt.com/element/tshirt_z/ https://shop-rt.com/element/tshirt_zn/ @rt_russian,True
00733_05015,"❗️ Владимир Зеленский заявил, что президент Азербайджана Ильхам Алиев пообещал помощь Украине нефтепродуктами .",False
00734_08828,"? ? ? СМИ сообщают, что президент Зеленский лично руководит обороной Киева. Уточняется, что он находится в столице и не планирует её покидать .",False
00735_01313,"Граждане Азербайджана вне себя от злости. Они выяснили, что Арцах (Карабах) никогда не был и не будет азербайджанским. Исходя из этических соображений воздержусь от перевода, но Алиев заслужил эти слова! Телеграмм-канал: @andranik_official",True
00737_00590,"Фейк : В России перестанут работать банковские карточки Visa и Mastercard. Правда : Мы уже об этом писали , но лишний раз подчеркнем, что карты всех банков и платежных систем россиян работали и будут работать нормально : «Россиянам не стоит опасаться блокировки работы карт Visa и Mastercard и снимать с них наличность, Национальная система платёжных карт обеспечивает их процессинг в стране без проблем», рассказал РИА Новости директор инжинирингового центра SafeNet Национальной технологической инициативы.",True
00738_01878,В Виннице тоже начали мародёрить. Война всё спишет.,True
00739_08610,"Ребята важная инфа , как надо вести себя при ЧП",False
00740_04626,"⚡️ YouTube отключил монетизацию каналов RT. Ограничения коснулись наших аккаунтов на всех языках, а также профиля документального телеканала RTД. Платформа сообщает (уже по традиции), что наш контент «не отвечает правилам монетизации». Ранее Facebook запретил российским государственным СМИ рекламу и монетизацию. @rt_russian",True
00741_08908,"А вот майки для своих поспели. Z - значит, победа. https://t.me/rt_russian/95245",True
00742_03167,"❗️ Времени осталось мало. Те из украинских силовиков, кто не сложил оружие, будут уничтожены. Глава ДНР Денис Пушилин",True
00745_08580,"Пишут, что это село Водяное Запорожская область. Стоят РСЗО Ураганы. Уже под контролем РФ.",True
00746_01711,А потом грузинское правительство отказалось вводить санкции против России. Народ и власть едины! https://t.me/parstodayrussian/89649,True
00747_01299,"⚡️ Около часа уже проходят телефонные переговоры президента Франции Эмманюэля Макрона и белорусского лидера Александра Лукашенко. С уверенностью можно сказать, что обсуждают события, происходящие в Украине и думают, как повлиять на то, чтобы стороны сели за стол переговоров.",True
00748_02561,❗️ ⚡️ Россия обеспечит демилитаризацию Украины - Лавров ? ? ?,True
00750_03946,Украинцы снимают российский флаг в Чаплинке Херсонской области.,False
00752_00120,ПРАВИЛЬНЫЕ ТАНКИ - уступают дорогу на трассе!,True
00753_02234,"О ВОЙНЕ С УКРАИНОЙ 1. Причина всех войн - отношения частной собственности. Любая война - суть форма конкурентной борьбы одних частных собственников с другими, ведущаяся подконтрольными им государствами. Ликвидация причины войн возможна только через отстранение от власти класса паразитов-предпринимателей, установление диктатуры рабочего класса и построение коммунизма. Других вариантов - НЕТ. Не хочешь войн - борись за коммунизм. Садись за изучение марксизма, овладевай этой сложной наукой, борись с массовым невежеством, доноси до людей вышеуказанный тезис о необходимости уничтожения отношений частной собственности. Любая другая борьба с войнами - это буржуазное словоблудие, пустое морализаторство или же игра на стороне другого империализма, который считает свое право вести агрессивные войны исключительным. Нельзя выступать против войн, но не выступать за уничтожение капитализма и необходимость построения коммунизма. 2. Коммунистической партии сейчас нет. Никакого влияния на происходящие на Украине события коммунисты оказать не могут. Наше поддержка или не поддержка Путина властям до лампочки. Мы можем лишь обозначить, что уничтожение проамериканского, то есть профашистского, украинского режима, если действия Путина к этому приведут, на руку делу коммунизма. Хотя бы потому, что наши кадры смогут там легально работать, а чем слабее американский империализм, тем лучше. В конце концов, это наиболее реакционная сила в мире, мировой фашизм. Превращает ли это Путина в союзников коммунистов? Нет, не превращает. Он преследует цели российского крупного монополистического капитала, то есть силы, объективно враждебной делу коммунизма. Коммунисты могут лишь сказать, что сейчас, в данный момент победа Путина для нас выгоднее победы его противников. 3. Без разницы, кто утилизирует биологический мусор в виде нациков всех мастей. Да, есть нацики и русские. Но, в отличие от украинских, они не поощряются государством, из них не создаются легальные государственные вооруженные структуры. А если русские нацики вздумают заняться уличным террором, российская власть их тоже очень быстро утилизирует. Поэтому уничтожение всей этой мразоты на Украине руками российской армии коммунистам тоже на руку. Хороший нацист - мёртвый нацист. А пусть даже осторожное оправдание бандеровских головорезов - это уже нацизм. 4. Что делать в этой ситуации украинским наемным работникам? Прежде всего, не дать превратить себя в пушечное мясо. Нужно четко понимать, что буржуазное государство Украина никакой ценностью для украинского наемного работника не является, а является орудием его эксплуатации. Воевать украинским трудящимся решительно не за что. Поэтому главная задача - сберечь свои жизни. А про то, что можно было бы сделать, будь на Украине толковая компартия, хорошо написал тов. Бортник вот тут . Н. Быстров",True
00754_08627,В Киеве какой-то хаос.,True
00757_01842,"В Киеве, в районе метро Берестейская, непрестанные взрывы на территории воинской части.",True
00758_06749,?? В Волыни делают самодельные противотанковые ежи,False
00760_03576,"От рук украинских бандеровских ублюдков за 8 лет войны в Донбассе погибло по меньшей мере 9000 мирных жителей, из которых 133 ребенка! 133! СТО ТРИДЦАТЬ ТРИ ❗️ На фотографии - Аллея ангелов в Донецке. Спецоперация наших вооруженных сил – это наш священный долг! #заДетей Донбасса",True
00761_04135,"❗️ В Кремле отреагировали на перенос финала Лиги чемпионов 2022 года из Петербурга в Париж «Жаль, что было принято такое решение. Вы знаете, что Санкт-Петербург мог бы обеспечить максимально хорошие и комфортные условия для проведения праздника футбола, но раз принято, так принято. Я выражаю сожаление», — прокомментировал решение УЕФА пресс-секретарь президента России Дмитрий Песков. @rttv_sport",True
00762_02393,"?️‍? ✊ ? Директор MI6 Ричард Мур: «На фоне трагедии и разрушений на Украине мы должны помнить о ценностях и свободах, которые отличают нас от Путина, в первую очередь это права ЛГБТ. Так что давайте продолжим нашу серию твитов к «месячнику истории ЛГБТ». Были подозрения, что для Великобритании вопрос актуальности украинских событий, прямо скажем, не на первом месте, но чтобы до такой степени ?",True
00763_08500,"МИД КНР, заявил ""общую рамытую"" формулировку, что Китай выступает за уважение суверенитета всех стран, в том числе Украины.",True
00764_09414,"Российское небо для европейских и американских самолетов, полагаю, с сегодняшнего дня так же будет закрыто. Переживут это не все. https://t.me/infojet/20373",True
00765_00623,"Возникает вопрос - почему мы до сих пор не примкнули ни к одному из тербатов? Хлопцы, мы адресно ехали в конкретную часть к побратиму. Наши ВУС весьма и весьма. У нас был, кстати, выбор из нескольких вариантов - но Харьков оказался предпочтительней. Но не пробиться, увы. Почему пока что не примыкаем ни к одному из тербатов, которые множатся как грибы? Есть два момента: а) Мы люди уже пожившие и дохуя умные, становиться под командование националистической молоди не желаем. А таких обмудков в руководстве тербатов - почти все. Наша задача нанести ущерб оккупантам, а не героически погибнуть с пением гимна под артой, после недельного сидения в ОГА. б) Сама идея формировать тербаты в зданиях ОГА, да ещё трындеть по всему интернету про это, глубоко порочна. Вы, шановні друзі, из огромных административных зданий делаете законную военную цель, координаты которой известны до миллиметра и в которой один ""Искандер"" обеспечит гарантированную могилу всем прекраснодушным патриотам. Так что, пробачте хлопцы, но мы на правый берег, искать боевую часть ВСУ под наши ВУС. Не хотим в котёл и на фильтрацию, хотим отходить до Карпат и там колобродить.",True
00767_01961,"▪️ Публичная поддержка действий РФ на Украине может быть наказана в Чехии тюрьмой. Сообщает Генпрокуратура. ℹ️ Ранее Минобороны сообщило, что Чехия направит на Украину оружия на $8,7 млн.",False
00768_09987,"ЕС заморозит активы Центробанка РФ и российских бизнесменов. ЕС готов продолжить изоляцию России от международной финансовой системы, — заявляет глава Еврокомиссии Урсула фон дер Ляйен.",False
00769_07019,"?? ⚡️ Минобороны России: российские подразделения, не встречая сопротивления, вошли в Мелитополь Военные вступили в город вечером в пятницу после высадки морского десанта в районе Азовского (Украина). Мелитопольцы приветствовали их, а отдельные горожане старшего возраста выходили на улицы с красными флагами.",True
00770_04858,"❗️ Украина осталась одна, Россию не убедили новые санкции, заявил Зеленский. Мир продолжает наблюдать за происходящим на Украине издалека, введенных санкций недостаточно, говорит он в новом обращении. Жилые кварталы Киева в ночь на 25 февраля подверглись бомбежке, происходящее напоминает 1941 год, заявил президент Украины Владимир Зеленский. Большую часть обращения президент он говорил на украинском языке, затем он обратился к гражданам России и перешел на русский. «Уважаемые граждане Российской Федерации! Сегодня ночью начали бомбить жилые кварталы города-героя Киев. Это все напоминает 1941 год. Всем гражданам [России], которые выходят на протест, хочу сказать: мы вас видим. Это значит, вы нас услышали. Это значит, вы нам начинаете верить. Боритесь за нас, боритесь против войны», — заявил Зеленский. Российское минобороны утверждает, что удары на Украине наносятся только по военной инфраструктуре.",True
00771_07501,"В Донецке раздаются сильные взрывы Над ТРЦ «Донецк Сити» видны вспышки. Сообщается, что ВСУ ведут огонь по городу их РСЗО",True
00772_00576,"⚡️ Минобороны России обладает данными, что украинские националисты планируют провокации в Краматорске и Славянске по типу ударов по Старобельску.",True
00773_08323,"❗️ Россиянам не стоит опасаться блокировки работы банковских карт систем Visa и Masrecard и нет необходимости снимать с них наличность, ""Национальная система платёжных карт"" обеспечивает их процессинг внутри страны без проблем, рассказал РИА Новости директор регионального инжинирингового центра SafeNet Национальной технологической инициативы (НТИ) Денис Кувиков. Он объяснил, что ""дело в том, что в НСПК по закону была переведена обработка в процессинговых центрах операций по картам ""Мир"" и зарубежных платежных систем. Зарубежные санкции проведение операций таких внутри РФ не ограничивают"".",True
00774_08496,Ровно сильный удар.,False
00775_03089,"⚡️ Лавров: Россия готова к переговорам по Украине в любой момент, как только украинские военные сложат оружие.",True
00777_06166,"Телеканал ""Пятница"" принял решение о прекращении сотрудничества с украинским продакшеном программы о путешествиях ""Орел и решка"".",False
00782_02457,"⚡️ ⚡️ ⚡️ Николаев, пошли жёсткие бои. ВСУ поставили в городе артиллерию.",True
00785_07519,?? ?? Российские военные к северу от Бердянска,False
00789_02817,"‼️ ? 25 февраля 2022 года Украинские военно служащие из 36 и 53 бригад , добровольно сдавшие оружие встретились с главой ДНР .",True
00790_00878,"Стас Старовойтов , актёр, стендап-комик, Человек. Жмём руку. И да - фильм « Батя » с ним - это про нас с вами.",True
00791_05482,"""Лукойл"" закрыл сделку по покупке 50% в проекте по разработке шельфа Мексики за $435 млн.",False
00792_01770,"Для тех, кто не в курсе. Тут нет какой-то редакции. Канал веду я один + мне помогает модератор, который подчищает комментарии (он такого наплыва отродясь не видел), который когда я идут поспать пару часов, также докидывает новостей. Тут к сожалению или счастью не редакция, а частный канал частного лица.",True
00793_00323,"Соратник Тесака, Андрей «Дед», который сбежал на Украину в 2020 году, сегодня селфится в Киеве на фоне многоэтажки, которую утром подбила зенитка ВСУ. Неонацист говорит, что ему стыдно быть из-за этого русским и он готов помогать украинцам. Пока что помогает только фейками. «Дед» в розыске на территории РФ за создание экстремистских организаций «Формат-18» и «Реструкт». Соотечественники ближе, чем он думает.",True
00794_00868,Поддерживаем опричников .,True
00795_08567,К Энергодару подходит военная техника РФ (Запорожская область). Будьте осторожны.,False
00798_02891,"Украинские СМИ публикуют видео и фото, на которых видны разрушения жилого дома в Киеве, куда предположительно попал снаряд",False
00799_01489,?? Из Киева скидывают карты города с укрепрайонами и огневыми точками. #Украина @rybar,False
00800_08768,Сербия не будет вводить санкции против России - Вучич,False
00801_01679,Кто может определить тип ракеты?,False
00802_03419,"Фейк: В России перестанут работать банковские карточки Visa и Mastercard. Правда: Мы уже об этом писали , но лишний раз подчеркнем, что карты всех банков и платежных систем россиян работали и будут работать нормально: «Россиянам не стоит опасаться блокировки работы карт Visa и Mastercard и снимать с них наличность, Национальная система платёжных карт обеспечивает их процессинг в стране без проблем», рассказал РИА Новости директор инжинирингового центра SafeNet Национальной технологической инициативы.",True
00805_08867,Взрывы в Донецке,False
00807_01585,Да это просто праздник какой-то. ?,False
00808_03755,"Сегодня мы направляем все усилия, чтобы вернуть мир на нашу землю. Это трудно, но мы уверены в своих силах и идем только вперед. Каждое слово поддержки и каждое действие со стороны наших единомышленников поднимает боевой дух ребят на передовой и вселяет уверенность всем, кто трудится в тылу, также приближая нашу победу. Приветствуем решение Абхазии о признании Донецкой Народной Республики! Это позволит вывести наши отношения на новый уровень.",True
00809_06695,В Миргороде бомбят аэродром,False
00810_01161,Затрофеенная стороной ВСУ техника ВДВ МО РФ бронеавтомобиль «Тайфун»,False
00812_01021,Элита посыпалась. Дети губернаторов и топ-чиновников решили обеспечить себе будущее на объектах зарубежной недвижимости и пошли сдаваться.,True
00813_04520,"Макрон в разговоре с Лукашенко призвал его добиться вывода российских войск из Белоруссии, сообщил Елисейский дворец. @rt_russian",False
00814_06482,"? Бизнесмены из России и Украины потеряли сегодня больше $150 млрд на падении акций. Все больше людей бегут в крипторынок для сохранения своего капитала (и правильно делают) Сложно поверить, но команда из Block 13 предсказала начало войны и падения рынков 3 дня назад - ссылка на пост Они шортят Bitcoin с 45.000 и знают, что с ним будет дальше. Интересно? - @Block13",False
00816_08246,⚡️ Польская авиакомпания LOT сообщает о приостановке полетов в Москву и Санкт-Петербург с 17:00 мск,False
00817_09397,"Ну, и славно. Теперь бедем казнить педофилов https://t.me/bbbreaking/116580",False
00820_07594,Местные и украинская полиция рядом с российскими танками в Харькове. Принципиально украино-говорящая жиночка решила подсесть на уши нашим бойцам.,False
00821_05253,"‼️ МОЩНЫЙ ВЗРЫВ: НАНЕСЁН УДАР ПО КРУПНЕЙИМ СКЛАДАМ БОЕПРИПАСОВ ВСУ В БАЛАКЛЕЕ Взрывы и пожар на арсенале после авиаудара ВКС РФ в Харьковской области, передают с места. t.me/RVvoenkor",True
00822_05547,"Ситуация в Донбассе остается напряженной, сообщил Пушилин.",False
00824_06907,"❗️ Сообщается, что ВСУ отбили обратно Херсон @istorijaoruzija",False
00825_06459,В Одессе идёт стрельба.,False
00826_07937,Защищенный автомобиль К-63968 «Тайфун-К» в Харькове,False
00827_08354,"Эрдоган в беседе с Зеленским заявил, что Турция прилагает усилия для скорейшего прекращения огня",False
00828_09207,"❗️ Песков: санкции запада весьма серьезные, Россия готовилась к ним заблаговременно, принимает меры для бесперебойной работы экономики, потенциал есть",True
00829_04967,"Так выглядела сегодня днем очередь в один из магазинов в Киеве и полки с продуктами. Около часа назад в Киеве начался «длинный» комендантский час, который продлится полтора дня. Он введен с 17:00 субботы, 26 февраля, по 8:00 понедельника, 28 февраля. «Все гражданские лица, находящиеся на улице в период комендантского часа, будут считаться членами диверсионно-разведывательных групп врага», — предупреждал мэр города Виталий Кличко. Фото: РБК",False
00831_04166,"18+ Видео, предположительно, из Киева. Как утверждают в соцсетях, так жителям раздают оружие прямо из машин. @rt_russian",True
00832_04631,"— Что будешь делать после окончания войны? — Мирно жить, работать. Народная милиция ДНР показала одного из украинских военнослужащих, сдавшихся силам республики. По словам Александра, его обманули: он должен был служить срочную службу, но был подписан на контракт. @rt_russian",True
00833_06880,"⚡️ ?? ?? Воздушная тревога в Одессе ⚡️ Сообщают, что ВКС РФ наносят удары по аэропорту Тернополя",True
00834_01848,Относительно Севердонецка. Есть подтверждения о выводе войск ВСУ из города. О занятии города пока подтверждений нет. Скорее всего идут какие-то договорняки.,True
00835_03812,Обращение Украинского Офицера спецназа к своим побратимам-афганцам из России.,True
00836_08543,"Вокруг Харькова идут бои . Сообщают, что замечена авиация.",False
00837_03906,⚡️ Удар баллистическими ракетами произошел по Миргороду.,False
00838_00012,"В Мариуполе нацбат «Азов» блокирует эвакуацию мирных жителей - хотят прикрыться ними, как живым щитом. Ещё хотят, чтобы было как можно больше жертв среди гражданского населения - нацистам нужна кровавая картинка. Даже представить не могу, чтобы нам в голову могло прийти такое, и это очень хорошо иллюстрирует разницу между нами и «ними». Жаль, что многие так и не поняли, с кем и с чем мы вступили в схватку восемь лет назад.",True
00839_04630,"Детский садик на улице Буслаева 39 в Донецке. Сюда прилетел снаряд в субботу утром. Разбиты практически все стёкла в окнах. Осколки, пыль и штукатурка на маленьких детских кроватках. Повреждена крыша. Вокруг жилые дома. Слышен бой где-то вдалеке. Я приехал и уехал. А они так живут уже почти 8 лет.",True
00850_03883,"Новый брифинг советника ОП Подоляка. Основные моменты на сейчас: - в многих городах к полиции уже присоединилась тероборона: «местами очень сильная». - если сопоставить военные потенциалы России и Украины, то мы держимся очень эффективно. - противник хочет «зажать» Киев и основные юго-восточные города. - наблюдаем военные преступления: обстрелы жилых кварталов. Сегодня обстреляли даже детский сад. - цель РФ – создать в Украине хаос и на место действующей власти создать временную администрацию. - самая сложная ситуация на Харьковском направлении, в Сумской области и на Юге, «где идут достаточно тяжелые бои». - Зеленский остается в Киеве.",True
00851_00400,"Наш <a href=""?q=%23%D0%98%D0%BD%D1%81%D0%B0%D0%B9%D0%B4"">#Инсайд</a> из Офиса Президента подтвердился, что Россия требует капитуляции.<br/><br/>Россия готова к переговорам в любой момент, когда ВС Украины сложит оружие, заявил Лавров.<br/><br/><a href=""https://t.me/rezident_ua/10382"" rel=""noopener"" target=""_blank"">https://t.me/rezident_ua/10382</a>",True
00853_05226,❗️ ?? Народная Милиция ДНР взяла под контроль село Пищевик в Волновахском районе (20 км до Мариуполя),True
00854_05935,"Байден издал меморандум о предоставлении Украине немедленной военной помощи, сообщили в Белом доме.",True
00855_09333,"❗️ ⚡️ Экстренное заявление официального представителя НМ ЛНР старшего лейтенанта Филипоненко И.М. на 26 февраля 2022 г. по факту обстрела украинскими националистами из РСЗО ""Град"" н.п. Старобельск ‼️ Ситуация на линии боевого соприкосновения продолжает оставаться критической. ➖ По поступившей нам информации, украинские националистические батальоны целенаправленно обстреляли из реактивных систем залпового огня БМ-21 «Град» н.п. СТАРОБЕЛЬСК, с целью обвинения Народной милиции ЛНР в данном преступлении. ⚡️ Информация о жертвах среди мирного населения и повреждениях инфраструктуры уточняется. ? Кроме того, нам достоверно известно, что националисты активно минируют не только критически важные объекты, но и жилые дома мирного населения. ➖ Также, по разведывательным данным украинские националисты планируют из реактивной артиллерии обстрелять н.п. КРАМАТОРСК, СЛАВЯНСК, ДМИТРОВКА и ДОНЕЦК. ❗️ Мы в очередной раз призываем к осознанию военнослужащими ВСУ бесперспективности войны, добровольно сложите оружие и переходите на нашу сторону, мы гарантируем вам жизнь! Украинских же националистов мы предупреждаем о неминуемой ликвидации за преступления против человечности!",True
00856_06504,Северодонецк. Артиллерия ВСУ (Д-30) в школьном дворе.,False
00857_00316,"Двукратный обладатель Кубка Стэнли бывший чешский вратарь Доминик Гашек призвал НХЛ разорвать контракты со всеми российскими хоккеистами. Всё началось с отказа Александра Овечкина осуждать действия России на Донбассе – это вызвало просто неадекватную ярость у чеха. Тот обругал сначала Сашу, потом президента, а теперь и вовсе призывал лигу ввести санкции против обычных игроков. Мол каждый спортсмен представляет не только себя и свой клуб, но и свою страну, её ценности и действия. И потому если ты русский хоккеист, то обязан попасть в опалу.",True
00859_09558,"Глава МИД РФ Сергей Лавров по итогам встречи с коллегой из ЛНР Владиславом Дейнего и первым замглавы МИД ДНР Сергеем Пересадой заявил, что в ходе специальной военной операции Украина будет демилитаризована и денацифицирована. «Мы готовы к переговорам в любой момент. Как только ВСУ откликнутся на призыв нашего президента, прекратят сопротивление, сложат оружие», — подчеркнул Лавров. rusvesna.su/news/1645785784",True
00860_03716,"❗️ ❗️ ❗️ Дорогие земляки-запорожцы, близится Освобождение нашего любимого города от преступной власти режима Порошенко-Зеленского. Очень важно, чтобы город получил свободу бескровно. Кровь, страдания и смерти запорожцев нужны только нашим врагам. К сожалению, часть наших земляков попало под влияние информационно-психологических операций и пропаганды врага. Эти люди могут принести войну в наш город. Армия Освобождения этого не хочет. Каждая смерть в нашем городе - это наша общая боль! Не допустить этого - наша общая задача. Я лично обращаюсь к Геннадию Красильцу (+3806761752**) - одному из таких запорожцев, попавших под влияние врагов нашего народа: Геннадий Жоржович, немедленно прекратите реализацию задуманной вами провокации, из-за которой могут погибнуть многие наши земляки! И не подбивайте на провокации ваших друзей и знакомых! Нам все нужны живые и здоровые. Впереди предстоит большая работа по восстановлению разрушенной и разграбленной режимом Порошенко-Зеленского экономики. Вы - хороший пчеловод, несите людям здоровье и радость! Не берите тяжёлого в руки, а дурного в голову! И тогда 29 июля вы сможете отпраздновать свой 54-й День рождения в оружении любящей сердечной жены и замечательных дочек. #Освобождение Владимир Рогов",True
